UTC time,Satellites,Speed (km/h),Heading (Degrees),Latitude,Longitude,BrakeTrigger,Dgps,Wav file,Dual Antenna Status,Height (m),Vertical velocity (km/h),Avi sync time (s),Avi file index,Elapsed time (s),Distance (m),Lateral acceleration (g),Longitudinal acceleration (g),Relative height (m),Gradient (%),Radius of turn (m),sampleperiod (s),ComboAcc (g),Air Fuel Ratio ((null)),Battery Voltage (V),Brake Position (%),Brake Pressure (bar),Clutch Position (%),Coolant Temperature (°C),Engine Speed (rpm),Exhaust Temperature (°C),Fuel Level (%),Gear ((null)),Head Temperature (°C),Indicated Lateral Acceleration (g),Indicated Longitudinal Acceleration (g),Indicated Vehicle Speed (km/h),Oil Pressure (bar),Oil Temperature (°C),Steering Angle (Degrees),Throttle Position (%),Water Temp (Calc) (F),Oil Temp (Calc) (F),Oil Press (Calc) (psi),Water Press (Calc) (psi),Brake Press (Calc) ((null))
195705.800,12,81.93,6.2,38°9.842934 N,122°27.803478 W,0,0,0,0,52.14,-5.58,181666.000,1,170.600,5146.79,-1.16,-0.08,41.16,-6.8107751833905,47.71,0.100,1.05,500,13.3000001907349,0,0.0700000002980232,255,87.70,4656,-50.00,32,255,1.00,1.24,-0.36,83.20,4.46999979019165,107.00,-1024.0,2,189.860000610352,224.600006103516,64.83,14.50,1.01526594161987
195705.900,12,81.41,9.8,38°9.844122 N,122°27.803190 W,0,0,0,0,51.91,-5.69,181766.000,1,170.700,5149.06,-1.42,-0.15,41.01,-6.9871141302345,45.16,0.100,1.13,500,13.3000001907349,0,0.150000005960464,255,87.70,4666,-50.00,32,255,1.00,1.24,-0.36,81.50,4.34999990463257,107.00,-1024.0,2,189.860000610352,224.600006103516,63.09,14.50,2.17557001113892
195706.000,12,80.28,11.5,38°9.845280 N,122°27.802866 W,0,0,0,0,51.58,-6.01,181866.000,1,170.800,5151.31,-0.71,-0.32,40.85,-7.48841612276419,48.87,0.100,1.06,500,13.3000001907349,0,0.200000002980232,255,87.70,4616,-50.00,32,255,1.10,1.24,-0.36,81.20,4.38000011444092,107.00,-1024.0,2,189.860000610352,224.600006103516,63.53,15.95,2.90075993537903
195706.100,12,80.46,14.7,38°9.846438 N,122°27.802464 W,0,0,0,0,51.36,-6.01,181966.000,1,170.900,5153.54,-1.27,0.05,40.69,-7.47166434678863,45.17,0.100,1.09,500,13.3000001907349,0,0.159999996423721,255,87.70,4622,-50.00,32,255,1.00,1.25,-0.38,81.20,4.32999992370605,107.00,-1024.0,4,189.860000610352,224.600006103516,62.80,14.50,2.32060790061951
195706.200,12,80.47,18.1,38°9.847572 N,122°27.801972 W,0,0,0,0,51.15,-6.05,182066.000,1,171.000,5155.78,-1.32,0.00,40.53,-7.51612462251606,43.50,0.100,1.13,500,13.3000001907349,0,0.0799999982118607,255,87.70,4622,-50.00,32,255,1.00,1.25,-0.38,80.60,4.46000003814697,107.00,-1024.0,4,189.860000610352,224.600006103516,64.69,14.50,1.16030395030975
195706.300,12,79.84,19.8,38°9.848688 N,122°27.801444 W,0,0,0,0,50.89,-6.19,182166.000,1,171.100,5158.00,-0.71,-0.18,40.36,-7.75541388509663,48.81,0.100,1.05,500,13.3000001907349,0,0.230000004172325,255,87.70,4610,-50.00,32,255,1.10,1.25,-0.38,80.20,4.34999990463257,107.00,-1024.0,9,189.860000610352,224.600006103516,63.09,15.95,3.33587408065796
195706.400,12,79.65,23.8,38°9.849762 N,122°27.800808 W,0,0,0,0,50.59,-6.37,182266.000,1,171.200,5160.22,-1.56,-0.06,40.20,-8.00040177786706,43.39,0.100,1.15,500,13.3000001907349,0,0.209999993443489,255,87.70,4558,-50.00,32,255,1.10,1.25,-0.38,80.50,4.34999990463257,107.00,-1024.0,14,189.860000610352,224.600006103516,63.09,15.95,3.0457980632782
195706.500,12,79.14,26.7,38°9.850800 N,122°27.800124 W,0,0,0,0,50.26,-6.62,182366.000,1,171.300,5162.42,-1.12,-0.14,40.02,-8.37050609717571,43.14,0.100,1.15,500,13.3000001907349,0,0.230000004172325,255,87.70,4563,-50.00,32,255,1.00,1.25,-0.38,80.30,4.34999990463257,107.00,-1024.0,23,189.860000610352,224.600006103516,63.09,14.50,3.33587408065796
195706.600,12,79.14,30.4,38°9.851814 N,122°27.799344 W,0,0,0,0,50.00,-6.70,182466.000,1,171.400,5164.62,-1.48,0.00,39.85,-8.46106218173088,42.62,0.100,1.21,500,13.3000001907349,0,0.129999995231628,255,87.70,4563,-50.00,32,255,1.00,1.29,-0.31,80.30,4.38000011444092,107.00,-1024.0,23,189.860000610352,224.600006103516,63.53,14.50,1.88549399375916
195706.700,12,79.41,32.9,38°9.852798 N,122°27.798510 W,0,0,0,0,49.74,-6.80,182566.000,1,171.500,5166.82,-0.98,0.08,39.67,-8.56797461340855,41.33,0.100,1.17,500,13.3000001907349,0,0.150000005960464,255,87.70,4630,-50.00,32,255,1.10,1.29,-0.31,79.90,4.3899998664856,107.00,-1024.0,25,189.860000610352,224.600006103516,63.67,15.95,2.17557001113892
195706.800,12,79.14,35.4,38°9.853746 N,122°27.797622 W,0,0,0,0,49.45,-6.98,182666.000,1,171.600,5169.03,-0.96,-0.08,39.48,-8.82464431022719,42.66,0.100,1.12,500,13.3000001907349,0,0.219999998807907,255,87.70,4635,-50.00,32,255,1.10,1.29,-0.31,80.10,4.40000009536743,107.00,-1024.0,37,189.860000610352,224.600006103516,63.82,15.95,3.19083595275879
195706.900,12,79.77,38.8,38°9.854658 N,122°27.796638 W,0,0,0,0,49.22,-6.98,182766.000,1,171.700,5171.23,-1.34,0.18,39.30,-8.7557199272864,42.84,0.100,1.17,500,13.3000001907349,0,0.159999996423721,255,87.70,4741,-50.00,32,255,1.10,1.11,-0.11,80.30,4.44000005722046,107.00,-1024.0,41,189.860000610352,224.600006103516,64.40,15.95,2.32060790061951
195707.000,12,80.54,41.4,38°9.855534 N,122°27.795594 W,0,0,0,0,48.92,-7.16,182866.000,1,171.800,5173.46,-1.02,0.22,39.11,-8.89540081454256,41.71,0.100,1.15,500,13.3000001907349,0,0.129999995231628,255,87.70,4741,-50.00,32,255,1.10,1.11,-0.11,80.50,4.42000007629395,107.00,-1024.0,41,189.860000610352,224.600006103516,64.11,15.95,1.88549399375916
195707.100,12,81.17,44.2,38°9.856380 N,122°27.794478 W,0,0,0,0,48.64,-7.27,182966.000,1,171.900,5175.70,-1.13,0.18,38.91,-8.95908536510244,44.39,0.100,1.15,500,13.3000001907349,0,0.230000004172325,255,87.70,4810,-50.00,32,255,1.10,1.11,-0.11,81.50,4.36999988555908,107.00,-1024.0,41,189.860000610352,224.600006103516,63.38,15.95,3.33587408065796
195707.200,12,81.88,46.6,38°9.857202 N,122°27.793308 W,0,0,0,0,48.38,-7.34,183066.000,1,172.000,5177.97,-0.96,0.20,38.72,-8.96900417674214,45.85,0.100,1.12,500,13.3000001907349,0,0.170000001788139,255,87.70,4842,-50.00,32,255,1.10,1.11,-0.11,82.60,4.44000005722046,107.00,-1024.0,39,189.860000610352,224.600006103516,64.40,15.95,2.46564602851868
195707.300,12,82.35,49.5,38°9.857976 N,122°27.792078 W,0,0,0,0,48.13,-7.42,183166.000,1,172.100,5180.25,-1.21,0.13,38.52,-9.00590192601948,48.09,0.100,1.13,500,13.3000001907349,0,0.189999997615814,255,87.70,4865,-50.00,32,255,1.10,1.11,-0.11,83.10,4.51999998092651,107.00,-1024.0,40,189.860000610352,224.600006103516,65.56,15.95,2.75572204589844
195707.400,12,83.07,52.2,38°9.858720 N,122°27.790794 W,0,0,0,0,47.85,-7.49,183266.000,1,172.200,5182.55,-1.08,0.21,38.31,-9.01408450704225,48.16,0.100,1.13,500,13.3000001907349,0,0.109999999403954,255,87.70,4865,-50.00,32,255,1.10,0.91,-0.11,83.10,4.44000005722046,107.00,-1024.0,40,189.860000610352,224.600006103516,64.40,15.95,1.59541797637939
195707.500,12,83.70,54.9,38°9.859416 N,122°27.789456 W,0,0,0,0,47.58,-7.60,183366.000,1,172.300,5184.86,-1.13,0.18,38.11,-9.07570254253489,47.85,0.100,1.13,500,13.3000001907349,0,0.150000005960464,255,87.70,4968,-50.00,32,255,1.10,0.91,-0.11,84.40,4.51000022888184,107.00,-1024.0,41,189.860000610352,224.600006103516,65.41,15.95,2.17557001113892
195707.600,12,84.82,58.0,38°9.860070 N,122°27.788046 W,0,0,0,0,47.35,-7.60,183466.000,1,172.400,5187.20,-1.30,0.32,37.90,-8.95511830517666,49.26,0.100,1.18,500,13.3000001907349,0,0.119999997317791,255,87.70,5036,-50.00,32,255,1.10,0.91,-0.11,85.60,4.51999998092651,107.00,-1024.0,46,189.860000610352,224.600006103516,65.56,15.95,1.74045598506927
195707.700,12,85.62,59.4,38°9.860712 N,122°27.786624 W,0,0,0,0,47.05,-7.74,183566.000,1,172.500,5189.57,-0.60,0.23,37.69,-9.04004952171831,52.85,0.100,1.07,500,13.3000001907349,0,0.150000005960464,255,87.70,5100,-50.00,32,255,1.10,0.82,-0.03,86.40,4.5,107.00,-1024.0,46,189.860000610352,224.600006103516,65.27,15.95,2.17557001113892
195707.800,12,86.47,61.8,38°9.861306 N,122°27.785154 W,0,0,0,0,46.73,-7.88,183666.000,1,172.600,5191.96,-1.03,0.24,37.48,-9.11814028797779,54.61,0.100,1.07,500,13.3000001907349,0,0.150000005960464,255,87.70,5190,-50.00,32,255,1.10,0.82,-0.03,86.70,4.46999979019165,107.00,-1024.0,46,189.860000610352,224.600006103516,64.83,15.95,2.17557001113892
195707.900,12,87.79,64.2,38°9.861858 N,122°27.783624 W,0,0,0,0,46.41,-8.03,183766.000,1,172.700,5194.38,-1.05,0.38,37.27,-9.14454949310855,55.31,0.100,1.09,500,13.3000001907349,0,0.129999995231628,255,87.70,5190,-50.00,32,255,1.10,0.82,-0.03,86.70,4.53000020980835,107.00,-1024.0,53,189.860000610352,224.600006103516,65.70,15.95,1.88549399375916
195708.000,12,89.77,65.9,38°9.862398 N,122°27.782040 W,0,0,0,0,46.13,-8.10,183866.000,1,172.800,5196.85,-0.73,0.56,37.05,-9.02275739921803,61.16,0.100,1.07,500,13.3999996185303,0,0.180000007152557,255,87.70,5256,-50.00,32,255,1.20,0.82,-0.03,88.50,4.53999996185303,107.00,-1024.0,61,189.860000610352,224.600006103516,65.85,17.40,2.61068391799927
195708.100,12,91.12,67.0,38°9.862914 N,122°27.780426 W,0,0,0,0,45.79,-8.32,183966.000,1,172.900,5199.36,-0.49,0.38,36.83,-9.12682734097195,68.56,0.100,0.97,500,13.3999996185303,0,0.140000000596046,255,87.70,5392,-50.00,32,255,1.20,0.40,0.04,90.00,4.44999980926514,107.00,-1024.0,66,189.860000610352,224.600006103516,64.54,17.40,2.03053188323975
195708.200,12,92.39,68.1,38°9.863418 N,122°27.778782 W,0,0,0,0,45.44,-8.50,184066.000,1,173.000,5201.91,-0.53,0.36,36.60,-9.19540229885057,77.73,0.100,0.90,500,13.3999996185303,0,0.129999995231628,255,87.70,5417,-50.00,32,255,1.20,0.40,0.04,91.50,4.46999979019165,107.00,-1024.0,69,189.860000610352,224.600006103516,64.83,17.40,1.88549399375916
195708.300,12,93.76,69.8,38°9.863886 N,122°27.777090 W,0,0,0,0,45.10,-8.68,184166.000,1,173.100,5204.49,-0.76,0.39,36.37,-9.25321558840468,88.63,0.100,0.89,500,13.3999996185303,0,0.0900000035762787,255,87.70,5621,-50.00,32,255,1.20,0.40,0.04,92.40,4.57000017166138,107.00,-1024.0,81,189.860000610352,224.600006103516,66.28,17.40,1.30534195899963
195708.400,12,95.56,71.1,38°9.864336 N,122°27.775350 W,0,0,0,0,44.76,-8.82,184266.000,1,173.200,5207.12,-0.63,0.51,36.14,-9.22999644195149,91.01,0.100,0.89,500,13.3999996185303,0,0.180000007152557,255,87.70,5621,-50.00,32,255,1.20,0.40,0.04,92.40,4.5,107.00,-1024.0,81,189.860000610352,224.600006103516,65.27,17.40,2.61068391799927
195708.500,12,97.30,72.4,38°9.864762 N,122°27.773568 W,0,0,0,0,44.42,-8.96,184366.000,1,173.300,5209.80,-0.64,0.49,35.90,-9.21302815091935,102.14,0.100,0.88,500,13.3999996185303,0,0.140000000596046,255,87.70,5730,-50.00,32,255,1.30,0.40,0.04,95.80,4.63000011444092,108.00,-1024.0,82,189.860000610352,226.399993896484,67.15,18.85,2.03053188323975
195708.600,12,98.96,73.3,38°9.865176 N,122°27.771756 W,0,0,0,0,44.05,-9.18,184466.000,1,173.400,5212.53,-0.45,0.47,35.66,-9.27610040014551,121.07,0.100,0.83,500,13.3999996185303,0,0.109999999403954,255,87.70,5925,-50.00,32,255,1.30,0.43,0.09,97.50,4.57000017166138,108.00,-1024.0,88,189.860000610352,226.399993896484,66.28,18.85,1.59541797637939
195708.700,12,101.03,74.2,38°9.865572 N,122°27.769896 W,0,0,0,0,43.69,-9.32,184566.000,1,173.500,5215.31,-0.44,0.58,35.41,-9.2292159521712,134.81,0.100,0.82,500,13.3999996185303,0,0.150000005960464,255,87.70,5925,-50.00,32,255,1.30,0.43,0.09,99.00,4.71000003814697,108.00,-1024.0,94,189.860000610352,226.399993896484,68.31,18.85,2.17557001113892
195708.800,12,102.94,74.7,38°9.865968 N,122°27.768000 W,0,0,0,0,43.31,-9.50,184666.000,1,173.600,5218.14,-0.22,0.54,35.16,-9.23238328379087,149.10,0.100,0.77,500,13.3999996185303,0,0.140000000596046,255,87.70,6043,-50.00,32,255,1.30,0.43,0.09,101.10,4.59999990463257,108.00,-1024.0,94,189.860000610352,226.399993896484,66.72,18.85,2.03053188323975
195708.900,12,105.05,75.1,38°9.866364 N,122°27.766062 W,0,0,0,0,42.91,-9.72,184766.000,1,173.700,5221.03,-0.23,0.60,34.90,-9.25256063663709,167.96,0.100,0.75,500,13.3999996185303,0,0.140000000596046,255,87.00,6231,-50.00,32,255,1.30,0.13,0.13,103.00,4.59000015258789,108.00,-1024.0,94,188.600006103516,226.399993896484,66.57,18.85,2.03053188323975
195709.000,12,106.89,75.7,38°9.866754 N,122°27.764088 W,0,0,0,0,42.53,-9.90,184866.000,1,173.800,5223.97,-0.33,0.52,34.64,-9.26203128508345,199.87,0.100,0.71,500,13.3999996185303,0,0.200000002980232,255,87.00,6360,-50.00,32,255,1.40,0.13,0.13,104.80,4.75,108.00,-1024.0,94,188.600006103516,226.399993896484,68.89,20.31,2.90075993537903
195709.100,12,108.56,76.3,38°9.867132 N,122°27.762078 W,0,0,0,0,42.15,-10.08,184966.000,1,173.900,5226.96,-0.33,0.47,34.37,-9.28535897861051,231.25,0.100,0.67,500,13.3999996185303,0,0.180000007152557,255,87.00,6360,-50.00,32,255,1.40,0.13,0.13,106.80,4.76999998092651,108.00,-1024.0,99,188.600006103516,226.399993896484,69.18,20.31,2.61068391799927
195709.200,12,110.28,77.0,38°9.867492 N,122°27.760032 W,0,0,0,0,41.77,-10.22,185066.000,1,174.000,5230.00,-0.37,0.49,34.10,-9.27077854953664,267.97,0.100,0.65,500,13.3999996185303,0,0.189999997615814,255,87.00,6553,-50.00,32,255,1.50,0.13,0.13,108.60,4.57999992370605,108.00,-1024.0,99,188.600006103516,226.399993896484,66.43,21.76,2.75572204589844
195709.300,12,112.09,77.5,38°9.867852 N,122°27.757944 W,0,0,0,0,41.44,-10.26,185166.000,1,174.100,5233.09,-0.29,0.51,33.82,-9.15335890802034,298.39,0.100,0.64,500,13.3999996185303,0,0.0900000035762787,255,87.00,6643,-50.00,32,255,1.50,0.24,0.06,110.20,4.75,108.00,-1024.0,99,188.600006103516,226.399993896484,68.89,21.76,1.30534195899963
195709.400,12,113.76,78.0,38°9.868200 N,122°27.755820 W,0,0,0,0,41.10,-10.33,185266.000,1,174.200,5236.23,-0.24,0.47,33.54,-9.08195914349003,339.88,0.100,0.61,500,13.3999996185303,0,0.159999996423721,255,87.00,6643,-50.00,32,255,1.50,0.24,0.06,112.30,4.5,108.00,-1024.0,99,188.600006103516,226.399993896484,65.27,21.76,2.32060790061951
195709.500,12,115.29,78.4,38°9.868542 N,122°27.753660 W,0,0,0,0,40.76,-10.40,185366.000,1,174.300,5239.41,-0.28,0.43,33.26,-9.02451295040161,339.87,0.100,0.57,500,13.3999996185303,0,0.170000001788139,255,87.00,6765,-50.00,32,255,1.60,0.24,0.06,114.00,4.71000003814697,108.00,-1024.0,99,188.600006103516,226.399993896484,68.31,23.21,2.46564602851868
195709.600,12,116.65,79.3,38°9.868860 N,122°27.751470 W,0,0,0,0,40.46,-10.37,185466.000,1,174.400,5242.63,-0.51,0.39,32.98,-8.88835546563564,307.15,0.100,0.57,500,13.3999996185303,0,0.180000007152557,255,87.00,6942,-50.00,32,255,1.60,0.24,0.06,114.00,4.90999984741211,108.00,-1024.0,99,188.600006103516,226.399993896484,71.21,23.21,2.61068391799927
195709.700,12,118.46,80.0,38°9.869160 N,122°27.749232 W,0,0,0,0,40.22,-10.30,185566.000,1,174.500,5245.90,-0.39,0.51,32.69,-8.69139470885178,308.86,0.100,0.60,500,13.3999996185303,0,0.0599999986588955,255,87.00,7026,-50.00,32,255,1.60,0.33,0.06,117.10,4.98999977111816,108.00,-1024.0,99,188.600006103516,226.399993896484,72.37,23.21,0.870227992534637
195709.800,12,119.62,80.4,38°9.869460 N,122°27.746976 W,0,0,0,0,39.95,-10.22,185666.000,1,174.600,5249.20,-0.23,0.33,32.41,-8.54728006888653,328.80,0.100,0.53,500,13.3999996185303,0,0.180000007152557,255,87.00,7093,-50.00,32,255,1.60,0.33,0.06,119.40,4.67000007629395,108.00,-1024.0,99,188.600006103516,226.399993896484,67.73,23.21,2.61068391799927
195709.900,12,120.95,81.1,38°9.869730 N,122°27.744678 W,0,0,0,0,39.73,-10.08,185766.000,1,174.700,5252.54,-0.45,0.38,32.12,-8.33429795115175,327.29,0.100,0.54,500,13.3999996185303,0,0.200000002980232,255,87.00,7093,-50.00,32,255,1.70,0.33,0.06,121.00,4.55999994277954,108.00,-1024.0,99,188.600006103516,226.399993896484,66.14,24.66,2.90075993537903
195710.000,12,122.30,81.7,38°9.869988 N,122°27.742356 W,0,0,0,0,39.52,-9.94,185866.000,1,174.800,5255.92,-0.34,0.38,31.84,-8.12435097588696,326.66,0.100,0.53,500,13.3999996185303,0,0.25,255,87.00,7261,-50.00,32,255,1.70,0.33,0.06,122.30,4.5,108.00,-1024.0,99,188.600006103516,226.399993896484,65.27,24.66,3.62595009803772
195710.100,12,123.30,82.2,38°9.870234 N,122°27.740010 W,0,0,0,0,39.30,-9.83,185966.000,1,174.900,5259.33,-0.28,0.28,31.56,-7.97054434568222,326.30,0.100,0.48,500,13.3999996185303,0,0.159999996423721,255,87.00,7355,-50.00,32,255,1.70,0.35,0.13,123.60,4.94000005722046,108.00,-1024.0,57,188.600006103516,226.399993896484,71.65,24.66,2.32060790061951
195710.200,12,124.45,82.8,38°9.870462 N,122°27.737640 W,0,0,0,0,39.11,-9.65,186066.000,1,175.000,5262.77,-0.38,0.33,31.28,-7.75238646225051,319.62,0.100,0.48,500,13.3999996185303,0,0.230000004172325,255,87.00,7355,-50.00,32,255,1.60,0.35,0.13,124.90,4.61999988555908,108.00,-1024.0,57,188.600006103516,226.399993896484,67.01,23.21,3.33587408065796
195710.300,12,124.00,83.5,38°9.870660 N,122°27.735276 W,0,0,0,0,38.93,-9.47,186166.000,1,175.100,5266.23,-0.47,-0.13,31.01,-7.63560702591977,328.21,0.100,0.39,500,13.3999996185303,0,0.28999999165535,255,87.00,6725,-50.00,32,255,1.50,0.35,0.13,126.10,4.6399998664856,108.00,-1024.0,0,188.600006103516,226.399993896484,67.30,21.76,4.20610189437866
195710.400,12,123.95,84.4,38°9.870834 N,122°27.732906 W,0,0,0,0,38.77,-9.29,186266.000,1,175.200,5269.67,-0.55,-0.01,30.74,-7.49346500145222,311.57,0.100,0.41,500,13.3999996185303,0,0.200000002980232,255,87.00,6205,-50.00,32,255,1.40,0.35,0.13,125.70,4.53000020980835,108.00,-1024.0,30,188.600006103516,226.399993896484,65.70,20.31,2.90075993537903
195710.500,12,124.29,85.3,38°9.870978 N,122°27.730530 W,0,0,0,0,38.59,-9.11,186366.000,1,175.300,5273.12,-0.54,0.10,30.48,-7.32825901549651,280.92,0.100,0.44,500,13.3999996185303,0,0.259999990463257,255,87.00,6205,-50.00,32,255,1.20,0.46,-0.19,125.80,4.5,108.00,-1024.0,30,188.600006103516,226.399993896484,65.27,17.40,3.77098798751831
195710.600,12,125.18,85.9,38°9.871104 N,122°27.728136 W,0,0,0,0,38.38,-9.00,186466.000,1,175.400,5276.58,-0.38,0.25,30.22,-7.18970434338028,290.72,0.100,0.46,500,13.3999996185303,0,0.230000004172325,255,87.00,5526,-50.00,32,255,1.20,0.46,-0.19,126.30,4.44000005722046,108.00,-1024.0,99,188.600006103516,226.399993896484,64.40,17.40,3.33587408065796
195710.700,12,126.27,86.8,38°9.871200 N,122°27.725718 W,0,0,0,0,38.17,-8.89,186566.000,1,175.500,5280.07,-0.56,0.31,29.96,-7.04182967198315,274.93,0.100,0.51,500,13.3999996185303,0,0.25,255,87.00,5586,-50.00,32,255,1.20,0.46,-0.19,127.10,4.59999990463257,108.00,-1024.0,99,188.600006103516,226.399993896484,66.72,17.40,3.62595009803772
195710.800,12,127.16,87.7,38°9.871272 N,122°27.723282 W,0,0,0,0,37.95,-8.82,186666.000,1,175.600,5283.59,-0.55,0.25,29.71,-6.93597980544655,256.37,0.100,0.53,500,13.3999996185303,0,0.180000007152557,255,87.00,5586,-50.00,32,255,1.20,0.46,-0.19,127.10,4.44000005722046,108.00,-1024.0,99,188.600006103516,226.399993896484,64.40,17.40,2.61068391799927
195710.900,12,128.48,88.8,38°9.871302 N,122°27.720816 W,0,0,0,0,37.76,-8.71,186766.000,1,175.700,5287.14,-0.70,0.37,29.46,-6.7809802532749,237.92,0.100,0.60,500,13.3999996185303,0,0.239999994635582,255,87.00,5618,-50.00,32,255,1.30,0.46,-0.19,128.90,4.53999996185303,108.00,-1024.0,99,188.600006103516,226.399993896484,65.85,18.85,3.48091197013855
195711.000,12,129.77,89.9,38°9.871290 N,122°27.718320 W,0,0,0,0,37.59,-8.57,186866.000,1,175.800,5290.73,-0.72,0.37,29.21,-6.60229785856842,226.90,0.100,0.65,500,13.3999996185303,0,0.239999994635582,255,87.00,5725,-50.00,32,255,1.30,0.70,0.04,129.90,4.6100001335144,108.00,-1024.0,99,188.600006103516,226.399993896484,66.86,18.85,3.48091197013855
195711.100,12,130.62,91.1,38°9.871242 N,122°27.715818 W,0,0,0,0,37.40,-8.46,186966.000,1,175.900,5294.35,-0.76,0.24,28.97,-6.47705087470811,218.76,0.100,0.66,500,13.3999996185303,0,0.230000004172325,255,87.00,5752,-50.00,32,255,1.30,0.70,0.04,131.10,4.61999988555908,108.00,-1024.0,99,188.600006103516,226.399993896484,67.01,18.85,3.33587408065796
195711.200,12,131.58,92.4,38°9.871146 N,122°27.713298 W,0,0,0,0,37.21,-8.39,187066.000,1,176.000,5297.99,-0.84,0.27,28.73,-6.37482900136799,207.81,0.100,0.70,500,13.3999996185303,0,0.219999998807907,255,87.00,5805,-50.00,32,255,1.30,0.70,0.04,131.90,4.6399998664856,108.00,-1024.0,99,188.600006103516,226.399993896484,67.30,18.85,3.19083595275879
195711.300,12,132.66,93.6,38°9.871014 N,122°27.710760 W,0,0,0,0,37.02,-8.28,187166.000,1,176.100,5301.66,-0.80,0.31,28.49,-6.24151967435549,193.17,0.100,0.74,500,13.3999996185303,0,0.280000001192093,255,87.00,5805,-50.00,32,255,1.30,0.79,0.04,132.80,4.59000015258789,108.00,-1024.0,99,188.600006103516,226.399993896484,66.57,18.85,4.06106376647949
195711.400,12,133.71,94.7,38°9.870834 N,122°27.708204 W,0,0,0,0,36.83,-8.21,187266.000,1,176.200,5305.36,-0.73,0.30,28.26,-6.13861238043242,189.40,0.100,0.75,500,13.3999996185303,0,0.230000004172325,255,87.00,5910,-50.00,32,255,1.30,0.79,0.04,134.00,4.69000005722046,108.00,-1024.0,99,188.600006103516,226.399993896484,68.02,18.85,3.33587408065796
195711.500,12,134.74,96.1,38°9.870600 N,122°27.705636 W,0,0,0,0,36.64,-8.14,187366.000,1,176.300,5309.09,-0.97,0.29,28.02,-6.03843042371435,177.58,0.100,0.80,500,13.3999996185303,0,0.170000001788139,255,87.00,5951,-50.00,32,255,1.30,0.79,0.04,135.40,4.61999988555908,108.00,-1024.0,99,188.600006103516,226.399993896484,67.01,18.85,2.46564602851868
195711.600,12,135.49,96.9,38°9.870348 N,122°27.703068 W,0,0,0,0,36.41,-8.14,187466.000,1,176.400,5312.84,-0.47,0.21,27.79,-6.00487120820725,187.37,0.100,0.73,500,13.3999996185303,0,0.189999997615814,255,87.00,5951,-50.00,32,255,1.40,0.79,0.04,136.50,4.61999988555908,108.00,-1024.0,99,188.600006103516,226.399993896484,67.01,20.31,2.75572204589844
195711.700,12,136.12,98.0,38°9.870048 N,122°27.700494 W,0,0,0,0,36.17,-8.14,187566.000,1,176.500,5316.61,-0.76,0.18,27.56,-5.97707904789891,187.96,0.100,0.74,500,13.3999996185303,0,0.0900000035762787,255,87.00,6043,-50.00,32,255,1.40,0.91,0.02,137.50,4.53000020980835,108.00,-1024.0,99,188.600006103516,226.399993896484,65.70,20.31,1.30534195899963
195711.800,12,137.96,99.7,38°9.869658 N,122°27.697872 W,0,0,0,0,35.99,-8.03,187666.000,1,176.600,5320.42,-1.21,0.52,27.34,-5.81912017338484,177.38,0.100,0.88,500,13.3999996185303,0,0.219999998807907,255,87.00,6091,-50.00,32,255,1.40,0.91,0.02,137.50,4.6100001335144,108.00,-1024.0,99,188.600006103516,226.399993896484,66.86,20.31,3.19083595275879
195711.900,12,138.91,101.2,38°9.869226 N,122°27.695262 W,0,0,0,0,35.79,-7.99,187766.000,1,176.700,5324.27,-0.99,0.27,27.11,-5.75353116496048,175.48,0.100,0.90,500,13.3999996185303,0,0.239999994635582,255,87.00,6133,-50.00,32,255,1.40,0.91,0.02,139.50,4.63000011444092,108.00,-1024.0,99,188.600006103516,226.399993896484,67.15,20.31,3.48091197013855
195712.000,12,139.91,102.5,38°9.868740 N,122°27.692652 W,0,0,0,0,35.58,-7.96,187866.000,1,176.800,5328.14,-0.94,0.28,26.89,-5.68663469304609,173.96,0.100,0.91,500,13.3999996185303,0,0.140000000596046,255,87.00,6215,-50.00,32,255,1.40,0.91,0.02,140.30,4.61999988555908,108.00,-1024.0,99,188.600006103516,226.399993896484,67.01,20.31,2.03053188323975
195712.100,12,141.11,104.4,38°9.868176 N,122°27.690036 W,0,0,0,0,35.39,-7.88,187966.000,1,176.900,5332.04,-1.28,0.34,26.66,-5.58717020175892,162.10,0.100,1.00,500,13.3999996185303,0,0.170000001788139,255,87.00,6215,-50.00,32,255,1.40,1.00,0.06,141.00,4.6100001335144,108.00,-1024.0,99,188.600006103516,226.399993896484,66.86,20.31,2.46564602851868
195712.200,12,142.11,105.8,38°9.867564 N,122°27.687426 W,0,0,0,0,35.18,-7.85,188066.000,1,177.000,5335.97,-1.02,0.28,26.44,-5.52263803076577,163.25,0.100,1.01,500,13.3999996185303,0,0.200000002980232,255,87.00,6281,-50.00,32,255,1.40,1.00,0.06,142.20,4.6399998664856,108.00,-1024.0,99,188.600006103516,226.399993896484,67.30,20.31,2.90075993537903
195712.300,12,143.01,107.2,38°9.866904 N,122°27.684822 W,0,0,0,0,34.98,-7.81,188166.000,1,177.100,5339.93,-0.96,0.26,26.22,-5.46240228229404,153.91,0.100,1.00,500,13.3999996185303,0,0.150000005960464,255,87.00,6270,-50.00,32,255,1.40,1.00,0.06,143.20,4.59999990463257,108.00,-1024.0,99,188.600006103516,226.399993896484,66.72,20.31,2.17557001113892
